97, 05FDC153-01AC-43C5-B857-D892DB0AF720,63,24431763
98, 527EC712-6C2B-4455-8FD2-7EC33B7FC2E2,75,24448575
99, 8945A7F2-B96C-4F7F-A21A-F27F6834214A,128,24448128
100, 9872C9BA-C3A3-4CE6-8EF7-C83904E56156,29,24435529
101, 2F2908AB-E3BB-4E35-B2A6-ED680F324F0E,85,24432585
102, F8F36A3C-41EC-46A2-84CA-699480C5871A,93,24432493
103, 0C92E4BE-BEB1-4D96-A6CE-1F4264E0C1D1,91,24448091
104, 0E88EF91-7743-4B1D-A55A-7D95DD10F554,159,24448159
105, BE1D42D5-CCE3-401C-B0F6-0512BEF6CC09,38,24448438
106, BE7B7E19-9ACC-408F-93A8-987ED39488F2,149,24448149
107, 60EDE77F-CD1B-4E87-8B6B-340ECD954F1F,209,24448209
108, CC730F62-7F54-484D-A162-68F39432A240,52,24447952
109, C89092AF-CD24-43A5-B628-1D10D47E5EC5,19,24447819
110, 52A1907F-517A-4768-8091-AF8B8C5DA566,24,24448024
111, 04982204-6ED5-4000-BABF-3580151A6BB1,20,24447920
112, B0F0A08C-7B02-48D9-A0FA-4319EDAA4390,79,24447979
113, D8EE5A5C-3F78-410F-86F5-B0C2B045D01D,67,24431767
114, FAE44DD2-3772-4B86-BAA8-A458F9313650,90,24432490
115, 560BFD9A-E3FA-435F-B93D-1D10C83F26DA,12,24432512
116, 6F144DFE-7508-4671-8516-0DDEE20407FB,34,24432534
117, 20D12BA3-243C-4F28-B94E-8B6AAF90E91C,69,24448369
118, 4B470893-DF19-4523-8C46-C18DA98C6B76,62,24448362
119, D652B008-8FAD-425C-9885-2BC5444001F9,87,24448387
120, 0499EFDD-D799-48AA-8CB8-B9D00746737C,92,24448292
121, 2B71A0DA-DAA1-4539-868E-01FE4FE32B49,31,24431531
122, C4A8C433-8946-4546-B421-8C356EA41171,47,24431647
123, AE531F1E-4AAA-4933-BC24-16A9B563F513,44,24431544
124, 397FC9FF-30A5-429A-9104-D4BC711B2904,43,24431643
125, 1C8D89AE-1C7D-46E0-A04D-CCD226D0F0AE,53,24430253
126, C85F4527-ACD7-46ED-8325-E3C7FDFCE783,5,24431705
127, 8F6A389B-FB01-43DB-984A-46566C5EEAC3,39,24448339
128, 86139E76-D4E9-4716-84EC-F3DA906F52D4,74,24448374
129, 85984D2A-4A34-41BE-8034-ED8AFB87CA65,187,24446320
130, BF66FEC6-92A5-4F9B-B091-E491063772E8,216,24448216
131, 0EB98D40-4AF6-4587-92B2-70F7011E2C2E,169,24448368
132, 75E75F11-C668-4879-AD98-0D629F65D7A8,86,24448286
133, BA08285D-8DF2-4E6D-820E-F3B7D970F7B4,26,24431926
134, B41EE669-E148-411D-9706-5CB1FA2D4156,186,24432331
135, 427B5E12-25BF-4120-BF48-63B65B1EF020,185,24432324
136, 3E78176D-2565-4595-8F1E-8158D4E651ED,30,24432330
137, 7A31B037-E352-4C5C-A171-1CD54D897034,184,24431863
138, 2B023E36-C7E8-49D1-96E3-FEF1B9305DFC,2,24431902
139, 3AC791AF-3306-46C5-B49C-DB57D68AB0F8,27,24420627
140, 14273BE7-CE8D-4784-9152-DC3C960DC4E5,183,24432544
141, 10AA7BC1-CE1B-40F0-837D-F36C6057AEBE,81,24432581
142, 149347FB-E6A7-414E-8115-109816779F36,41,24418541
143, 86E4E1E7-FD79-47D7-B7B7-AF4D67451A90,45,24431645
144, 2C750510-A28F-4C91-956E-03A783187F8B,182,24432438
145, 36563F8D-D142-44C4-97D9-9DA60A079A7C,180,26025052
146, 7A6A92D2-C87A-4AF2-AB11-94D4A379618A,179,24432430
147, 7DFDCA51-7605-414A-A5DF-1061D69A28C7,178,24432352
148, 52A89945-D1C6-4E0E-90D7-820798B4A2AD,17,24431617
149, 0979B602-32CA-4E6E-A6F8-4B5527B2A22F,65,24431565
150, 11064CE6-77F1-4398-89A7-106628A20468,177,24431563
151, 995F39B3-C1FC-4D55-A132-FFBE8943320C,61,24431561
152, 208D7FD6-A397-47E0-932F-E0F436C559C3,21,24431521
153, 43DC0E2C-8535-4999-8590-E5B7F25E77C0,176,24431562
154, E98C6E38-4E3B-4B6A-98A9-CF1AF1019DA3,60,24420560
155, ED08B826-92C1-4158-9106-1A0D59B8B5C2,175,24420547
156, 781184B8-CE30-47E1-9530-E83734D43D12,174,24430216
157, CAD752B9-D6DD-46EA-BE68-A4511333882A,222,24430222
158, 46EB0AF3-B42C-43B2-96D8-BB872ED9635D,218,24430218
159, 0BC73957-27B8-4969-B818-FA498B3C9C08,70,24432570
160, 215EBC60-9CFF-4E58-AE36-96637DA65E70,173,24432624
161, 4A05517B-209D-4616-9017-7DEA2FEB0EDC,37,24432537
162, 2DABD7FA-7A67-4855-B6BE-500DE1690AC8,217,24430217
163, B9B808A1-BB95-4A32-937D-517A6BCA8665,48,24448648
164, 030189C5-01CB-4C9D-8B38-743B5D223D7C,172,24431605
165, C6051137-9D07-4D43-86A8-DCE0171AFA91,171,24435721
166, 1456DAA7-4778-491D-ADF8-BC975D1169E2,42,24448642
167, 5B54AD1D-D8A4-442D-AB59-F8D31BC79CCD,66,24448066
168, CF32CEC3-6DBC-4344-98B9-EEC807E5F512,99,24447999
169, B0C958EB-976D-4FBC-8907-80CA92761DDE,108,24448108
170, 568BEB17-1C09-440E-BEA6-F9FFA93121F9,145,24448145
171, 1174BF03-16A3-4E3D-B799-3C774BEBA4B6,78,24447978
172, FA9049F9-ADB7-4D4D-9F4B-2458618DFEAD,40,24448040
173, 26296DDF-7AF6-4EA7-80E8-4812C8D80D9C,130,24448130
