1,77BEE1E9-7564-4659-9F89-350CDF742029,0,flat1
2,3DB53FD7-6463-4990-98DD-62EB556386D4,0,flat2
3,CE2C99BD-1340-4AC2-9411-F6E0B8A5B036,0,flat3
4,33D4ABF1-85B7-4830-8EBE-165DAF3438E1,0,flat4
5,49E653CB-4FC1-41F7-90D4-F2EB378647A2,1603706,flat5
6,7FC44023-1658-422F-9027-086BF86F01C3,1603705,flat6
7,2D70249E-E44D-4948-A188-FA4B49828B25,39500895,flat7
8,787278F4-053F-425C-B5A7-A7867439F641,1603707,flat8
9,724720F3-7267-46B7-A467-CA3A92BE3BBB,1603708,flat9
10,CD6FFD00-A268-4592-B6A9-C35DA9BEA9E0,39500894,flat10
11,8568FFD7-88C7-444D-9FF4-E2A3B480A7BF,1603701,flat11
12,8FDDCD8B-2830-4146-B7FF-3889D36638FE,39500891,flat12
13,C8B1F8D3-66E4-46C0-8350-A48D5C30828D,39500896,flat13
14,12CF4C27-BE35-4C93-803C-3D07E37742C9,39500893,flat14
15,00FB6231-0F2F-46D3-953F-2A1DB9958AA8,39500897,flat15
16,E52E0F0C-192D-4546-AB30-0C62C7D9E7C1,39500892,flat16
17,8CC3108F-A655-434B-9ADC-FB90261DFFD8,1604291,flat17
18,E8991464-A66C-439B-B6EE-1495CB057E0C,1604295,flat18
19,013F2167-0756-44B4-84CD-B293D793E960,1604296,flat19
20,7B57FCD5-6309-42E6-B95E-9F5C7FD3977D,39500501,flat20
21,27B07201-1ED1-4B4C-B4BE-661288FFAEAC,1604300,flat21
22,26A712E7-69EF-4AE3-8B5C-B8593BA0A9E7,1604298,flat22
23,108D180B-3B5B-46D6-8FD3-61BEBC467735,39500503,flat23
24,6DCBFDDA-3F1D-4924-AE4D-1861DA621E12,39500505,flat24
25,4DA0BACB-3EB9-44FA-A43C-982BC27AB408,39500502,flat25
26,EA3CF4F1-EE37-4F3D-BF39-BC4A8311FDE5,1604297,flat26
27,A2AF47FA-4856-4DB3-8E0A-F0434331125F,1604293,flat27
28,400F490E-D8CF-4EBA-9ACD-60F5C3356B69,1604294,flat28
29,E2ACE60B-2D89-46B9-BBFB-05A108EFF6B3,1604292,flat29
30,85AC848D-188F-42AE-867E-DD2B1A028443,1604299,flat30
31,C61AC606-75E8-4D3B-83D4-D46810557728,1603709,flat31
32,C16150AD-E3B9-4DD9-B7D9-EED82BA9F339,39500504,flat32
33,CDC01F37-75E9-49CC-92AC-9AFFC070956B,39502414,flat33
34,6B22FDDF-43CF-4E8E-AF93-447559B7A9F3,39502411,flat34
35,900E8D67-CCA4-41F6-9B87-38656426F0FB,39502418,flat35
36,7C0335EA-164A-4FD1-BE93-70D2D62A53E0,39502417,flat36
37,04B5682B-6BFC-4C54-848A-4C6602D479EC,39502416,flat37
38,C6D282A7-4D71-4AFD-8EE7-C1796F47793F,39502415,flat38
39,AF0108B6-D235-4F36-BD2C-2B04BCFC93BF,39502413,flat39
40,A69EB293-D46D-4890-A756-1DCD26ECA6A5,39502412,flat40
41,95307826-F0FE-45BA-A9D7-6F132A26BD00,24448087,flat41
42,44645A6E-234A-4661-A712-17224F75F612,15747558,flat42
43,3FA3E5C2-4A3D-4E86-89EE-EDFB6E69AFAC,24448266,flat43
44,E9B1E466-8B84-4FC5-BB1F-9B8C763BF886,24446333,flat44
45,A740F8CC-3267-4BAA-B0AA-D4B2FC8D68C9,1602313,flat45
46,F3ABB830-7D37-45C6-AE32-166C9203E587,39500509,flat46
47,FD53EE7C-62C0-4E7D-BC42-A82AF7863E34,1603764,flat47
48,849A4B23-790C-4340-AFEA-2730885D5BA2,1601225,flat48
49,0E8D7F2A-0B70-4500-B63D-FFDB5918C136,1601226,flat49
50,A426EAF8-F48A-4FD7-8E28-895F4E8703F5,1601223,flat50
51,108ED4F6-A365-4564-958E-DE19A9AA594D,39500508,flat51
52,5CC08CF8-5ED6-4A6B-8A15-E72BC854477A,39500506,flat52
53,79485650-B346-4BFD-A79F-B144155DB1EF,1603793,flat53
54,3837C26F-F029-458E-933D-172BFF2A56D9,1602315,flat54
55,9E905087-4EBE-4522-9238-0A763175CECC,1602318,flat55
56,3A6BEE34-9F14-4D49-AAA9-3DD4C2587BC3,1603794,flat56
57,EA76C9B1-E419-444F-9A2E-4DA3D621CC88,1603791,flat57
58,3FFBC384-92A8-4CA6-AB97-1E0322E46E04,1602319,flat58
59,D538F5B5-9FF6-4FB3-B3DD-81C08113D6EC,1602311,flat59
60,092BFEA3-8B97-4129-8199-03862DC669BA,1603792,flat60
61,D5775C26-6CDE-4896-A74A-C4FB6EC88F96,0,flat61
62,C2944347-1E84-48A7-8891-0A97E88DEAF3,0,flat62
63,3BBF1BD0-EEFE-4D33-9B69-A4B139CE0C3C,0,flat63
64,2AC37550-DF77-47EB-B367-30BD2B977432,0,flat64
